,grp_uuid,user_id,request_time,grp_status,encrypt_data,grp_delete,st_files,st_dirs,st_successful,st_failed,st_expired,st_canceled,st_bytes_xfered,st_faults,st_skipped_errors,src_host_ep_id,dst_host_ep_id,complete_time
314,3141cdaa-d874-11df-bf28-123139042a22,24,2010-10-15 15:52:19.862583,2,False,False,19,1,20,0,0,0,13711553,0,0,215,211,2010-10-15 15:53:01.659054
315,9a69fc86-d878-11df-9464-123139042a22,24,2010-10-15 16:23:54.273473,2,False,False,19,1,20,0,0,0,13711553,2,0,216,217,2010-10-15 16:25:14.934999
316,f9ad8da6-d879-11df-b82d-123139042a22,24,2010-10-15 16:33:43.602387,2,False,False,38,2,40,0,0,0,27423106,2,0,216,217,2010-10-15 16:36:07.061006
317,cb2169de-dacd-11df-a07a-123139042a22,20,2010-10-18 15:38:45.559582,2,False,False,1,0,1,0,0,0,2,0,0,238,238,2010-10-18 15:39:24.263622
318,d86400a6-dace-11df-a4ff-123139042a22,20,2010-10-18 15:46:17.303601,2,False,False,1,0,1,0,0,0,2,0,0,238,238,2010-10-18 15:46:29.765403
319,7b4c6538-dacf-11df-b720-123139042a22,20,2010-10-18 15:50:50.617189,2,False,False,1,0,1,0,0,0,2,0,0,238,238,2010-10-18 15:51:00.518121
320,b7f3e700-dad3-11df-a26c-123139042a22,20,2010-10-18 16:21:10.365655,2,False,False,1,0,1,0,0,0,4,0,0,237,238,2010-10-18 16:21:21.250973
321,ea73a292-dad3-11df-aa48-123139042a22,20,2010-10-18 16:22:35.088308,2,False,False,1,0,1,0,0,0,4,0,0,237,238,2010-10-18 16:22:48.440305
322,0b2788be-dad4-11df-a3d3-123139042a22,20,2010-10-18 16:23:29.954420,2,False,False,1,0,1,0,0,0,4,0,0,237,238,2010-10-18 16:23:37.498578
323,1cd1604e-dad4-11df-a6ed-123139042a22,20,2010-10-18 16:23:59.588801,2,False,False,1,0,1,0,0,0,4,0,0,237,238,2010-10-18 16:24:11.890678
324,59e2885a-dad4-11df-a55f-123139042a22,20,2010-10-18 16:25:42.042228,2,False,False,1,0,1,0,0,0,4,0,0,237,238,2010-10-18 16:25:55.930822
325,f76f7c52-db62-11df-8762-123139042a22,20,2010-10-19 09:26:34.904516,2,False,False,1,0,1,0,0,0,4,0,0,239,240,2010-10-19 09:26:47.204633
326,e2d87434-dad0-11df-ac3e-123139042a22,20,2010-10-18 16:00:53.837671,3,False,False,1,0,0,0,0,1,0,55,0,238,238,2010-10-19 09:27:36.795101
327,5c92f5c8-dacd-11df-bd29-123139042a22,20,2010-10-18 15:35:40.078116,3,False,False,1,0,0,0,0,1,0,26,0,237,237,2010-10-19 09:27:50.820532
328,fa1bc6ba-daca-11df-8070-123139042a22,20,2010-10-18 15:18:35.886068,3,False,False,1,0,0,0,0,1,0,83,0,237,237,2010-10-19 09:27:55.995597
329,3abdc3ba-db63-11df-ad60-123139042a22,20,2010-10-19 09:28:27.824005,2,False,False,1,0,1,0,0,0,4,0,0,239,240,2010-10-19 09:28:39.258595
330,4fe8ec52-db76-11df-b6bf-123139042a22,20,2010-10-19 11:45:03.777928,2,False,False,1,0,1,0,0,0,4,0,0,239,240,2010-10-19 11:45:16.184810
331,6b627ffa-db7d-11df-97af-123139042a22,20,2010-10-19 12:35:56.350052,2,False,False,1,0,1,0,0,0,4,0,0,239,240,2010-10-19 12:36:06.804722
332,dca89bce-dcb1-11df-87f7-123139042a22,35,2010-10-21 01:23:51.403121,2,False,False,16,0,16,0,0,0,173946177024,0,0,88,84,2010-10-21 01:42:45.338264
333,cab2effe-dfeb-11df-8abb-123139042a22,35,2010-10-25 03:56:05.551498,3,False,False,17,0,0,0,17,0,0,4157,0,88,84,2010-10-25 09:57:02.280202
334,936964aa-e032-11df-b799-123139042a22,35,2010-10-25 12:22:47.062721,3,False,False,17,0,0,0,17,0,0,4165,0,88,84,2010-10-25 18:23:01.424433
335,c7a8afce-e6b7-11df-a4e1-123139042a22,36,2010-11-02 19:31:24.760770,3,False,False,1,0,0,0,1,0,0,3,0,186,187,2010-11-02 19:38:01.663982
336,702a9c02-e6b8-11df-9944-123139042a22,36,2010-11-02 19:36:07.463294,3,False,False,1,0,0,0,0,1,0,0,0,186,187,2010-11-02 19:48:24.422099
337,1a1bc676-e6d4-11df-b46b-123139042a22,36,2010-11-02 22:54:08.996686,3,False,False,1,0,0,0,1,0,0,22,0,186,187,2010-11-02 23:01:02.214701
338,70ba3fb6-e6d5-11df-b779-123139042a22,36,2010-11-02 23:03:43.816793,3,False,False,1,0,0,0,1,0,0,19,0,186,187,2010-11-02 23:09:01.504007
339,ad9c0a4e-e794-11df-9702-123139042a22,36,2010-11-03 21:52:39.834151,2,False,False,1,0,1,0,0,0,863,0,0,186,187,2010-11-03 21:52:49.132686
340,05be6208-e849-11df-8815-123139042a22,36,2010-11-04 19:23:37.111456,2,False,False,1,0,1,0,0,0,863,0,0,186,187,2010-11-04 19:23:45.370633
341,0321eeba-e84a-11df-b2fe-123139042a22,36,2010-11-04 19:30:42.226277,3,False,False,410,1,3,0,408,0,905969664,1000,0,186,187,2010-11-05 01:32:01.715908
342,1aa738de-e8f3-11df-bca0-123139042a22,33,2010-11-05 15:41:06.634643,3,False,False,1,0,0,0,0,1,0,20,0,241,190,2010-11-05 15:45:56.548976
343,c36d319a-e8f2-11df-9681-123139042a22,33,2010-11-05 15:38:40.292601,3,False,False,1,0,0,0,0,1,0,25,0,241,190,2010-11-05 15:46:07.779897
344,23f159aa-e8f4-11df-9197-123139042a22,33,2010-11-05 15:48:31.716605,3,False,False,1,0,0,0,0,1,0,12,0,241,190,2010-11-05 15:50:39.292983
345,0fdfe804-e8f5-11df-8e36-123139042a22,33,2010-11-05 15:55:07.544767,3,False,False,1,0,0,0,0,1,0,5,0,241,190,2010-11-05 15:55:45.458512
346,7cbaae28-e8f5-11df-8aa4-123139042a22,33,2010-11-05 15:58:10.172402,2,False,False,1,0,1,0,0,0,557693312,0,0,241,190,2010-11-05 15:58:58.338047
347,ec56790c-e8fe-11df-9dd9-123139042a22,33,2010-11-05 17:05:42.890775,2,False,False,1,0,1,0,0,0,557693312,0,0,241,190,2010-11-05 17:06:34.445693
348,d277a2f2-e905-11df-a4e8-123139042a22,33,2010-11-05 17:55:05.964791,2,False,False,1,0,1,0,0,0,557693312,0,0,241,190,2010-11-05 17:56:16.579611
349,bb275692-e919-11df-8bc7-123139042a22,40,2010-11-05 20:17:36.779540,3,False,False,1,0,0,0,0,1,0,0,0,242,243,2010-11-05 20:20:01.068041
350,31c72390-e91a-11df-b8e9-123139042a22,40,2010-11-05 20:20:55.798312,3,False,False,1,0,0,0,0,1,0,0,0,242,243,2010-11-05 20:21:26.007194
351,0de0cd48-e91d-11df-8a12-123139042a22,40,2010-11-05 20:41:24.058225,2,False,False,1,0,1,0,0,0,373,0,0,242,243,2010-11-05 20:41:37.298601
352,73349494-eaef-11df-9d57-123139042a22,50,2010-11-08 04:19:59.533536,3,False,False,1,0,0,0,0,1,0,7,0,245,245,2010-11-08 04:20:34.714767
353,5e653996-eaf0-11df-b423-123139042a22,50,2010-11-08 04:26:34.116900,3,False,False,1,0,0,0,0,1,0,3,0,245,245,2010-11-08 04:26:49.315113
354,5ff22282-eaf1-11df-aa06-123139042a22,50,2010-11-08 04:33:46.214445,2,False,False,1,0,1,0,0,0,16,15,0,245,245,2010-11-08 04:35:17.700483
355,ec614b62-eaf1-11df-905e-123139042a22,50,2010-11-08 04:37:41.823941,2,False,False,1,0,1,0,0,0,16,0,0,245,245,2010-11-08 04:37:52.521981
356,51a633ac-eaf2-11df-9fda-123139042a22,50,2010-11-08 04:40:31.725882,2,False,False,1,0,1,0,0,0,16,0,0,245,245,2010-11-08 04:40:44.190670
357,68271894-eaf2-11df-9778-123139042a22,50,2010-11-08 04:41:09.480022,2,False,False,1,0,1,0,0,0,670,0,0,245,245,2010-11-08 04:41:23.081823
358,12a6a6ee-eb67-11df-b733-123139042a22,58,2010-11-08 18:36:17.288315,2,False,False,1,0,1,0,0,0,557693312,0,0,249,248,2010-11-08 18:37:22.103028
359,5e3d370e-eb75-11df-8beb-123139042a22,50,2010-11-08 20:18:36.919330,3,False,False,1,0,0,0,0,1,0,140,0,250,245,2010-11-08 21:32:48.630803
360,573d89b0-eb87-11df-9a22-123139042a22,33,2010-11-08 22:27:16.133058,3,False,False,1,0,0,0,0,1,0,47,0,241,190,2010-11-08 22:47:37.369391
361,f9fcdc1e-eb87-11df-9f70-123139042a22,33,2010-11-08 22:31:49.192213,3,False,False,1,0,0,0,0,1,122159104,40,0,241,190,2010-11-08 22:47:49.349191
362,406c48f4-eb8a-11df-b110-123139042a22,33,2010-11-08 22:48:06.333937,2,False,False,1,0,1,0,0,0,557693312,0,0,241,190,2010-11-08 22:48:27.161181
363,e508d19c-eb8b-11df-947d-123139042a22,33,2010-11-08 22:59:52.003100,3,False,False,1,0,0,0,0,1,0,6,0,241,190,2010-11-08 23:00:55.765753
364,ae997854-ebbe-11df-9b9f-123139042a22,50,2010-11-09 05:03:25.003401,2,False,False,1,0,1,0,0,0,670,0,0,245,245,2010-11-09 05:03:44.092529
365,66e65f00-ec17-11df-b030-123139042a22,33,2010-11-09 15:38:29.926116,3,False,False,5,0,0,0,0,5,0,39,0,246,190,2010-11-09 15:41:06.758038
366,66475440-ec18-11df-834b-123139042a22,33,2010-11-09 15:45:38.380991,2,False,False,5,0,5,0,0,0,2787734924,0,0,247,190,2010-11-09 15:47:00.674167
367,485dba60-ec1c-11df-a5c9-123139042a22,50,2010-11-09 16:13:26.176438,2,False,False,1,0,1,0,0,0,697,0,0,262,245,2010-11-09 16:13:41.505275
368,26ce8dfc-ec21-11df-a9b6-123139042a22,33,2010-11-09 16:48:17.363162,2,False,False,5,0,5,0,0,0,2787734924,0,0,247,190,2010-11-09 16:49:27.775094
369,8b2556fa-ec21-11df-a280-123139042a22,33,2010-11-09 16:51:05.703892,2,False,False,5,0,5,0,0,0,2787734924,0,0,247,190,2010-11-09 16:52:36.213518
370,e5973cca-ec21-11df-ada8-123139042a22,33,2010-11-09 16:53:37.446033,2,False,False,5,0,5,0,0,0,2787734924,0,0,247,190,2010-11-09 16:55:30.491168
371,4eab109c-ec22-11df-906b-123139042a22,33,2010-11-09 16:56:33.736183,3,False,False,5,0,4,0,0,1,2408220300,0,0,247,190,2010-11-09 16:57:54.510428
372,d5ce2d70-ec22-11df-8e38-123139042a22,33,2010-11-09 17:00:20.458519,3,False,False,5,0,0,0,0,5,697827328,0,0,247,190,2010-11-09 17:00:47.656460
373,6721c510-ec24-11df-b041-123139042a22,33,2010-11-09 17:11:33.786820,3,False,False,5,0,0,0,0,5,232259584,0,0,264,190,2010-11-09 17:11:51.515437
374,be9efd12-ec24-11df-8046-123139042a22,33,2010-11-09 17:14:00.555326,3,False,False,5,0,0,0,0,5,187957248,0,0,266,190,2010-11-09 17:14:17.508414
375,e33fe8ac-ec24-11df-a76a-123139042a22,33,2010-11-09 17:15:02.008242,3,False,False,5,0,0,0,0,5,220463104,0,0,268,190,2010-11-09 17:15:15.014807
376,3a88b4b8-ec25-11df-89d6-123139042a22,33,2010-11-09 17:17:28.447368,3,False,False,5,0,0,0,0,5,244056064,0,0,270,190,2010-11-09 17:17:43.928952
377,537e9550-ec25-11df-99f5-123139042a22,33,2010-11-09 17:18:10.323611,2,False,False,5,0,5,0,0,0,2787734924,0,0,272,190,2010-11-09 17:19:33.834069
378,1e9052c6-ec33-11df-a902-123139042a22,58,2010-11-09 18:56:54.474290,2,False,False,5,0,5,0,0,0,2787734924,0,0,274,248,2010-11-09 18:58:20.746059
379,dbf7f022-ec41-11df-99eb-123139042a22,58,2010-11-09 20:42:25.197884,2,False,False,5,0,5,0,0,0,2787734924,0,0,274,248,2010-11-09 20:43:58.096730
380,38ff275e-ec42-11df-ba08-123139042a22,58,2010-11-09 20:45:01.273135,2,False,False,5,0,5,0,0,0,2787734924,0,0,274,248,2010-11-09 20:46:15.740586
381,de7147a8-ec42-11df-bdf6-123139042a22,58,2010-11-09 20:49:38.844925,2,False,False,5,0,5,0,0,0,2787734924,0,0,274,248,2010-11-09 20:51:01.525145
382,28609836-ec49-11df-a37e-123139042a22,58,2010-11-09 21:34:39.881153,2,False,False,5,0,5,0,0,0,2787734924,0,0,274,248,2010-11-09 21:36:17.771997
383,a4caef00-ec73-11df-9a85-123139042a22,58,2010-11-10 02:38:47.464379,2,False,False,5,0,5,0,0,0,2787734924,0,0,274,248,2010-11-10 02:40:00.038331
384,eb7d6e8a-ec75-11df-8510-123139042a22,58,2010-11-10 02:55:05.068397,2,False,False,1,0,1,0,0,0,557693312,0,0,249,248,2010-11-10 02:55:50.849355
385,6bb6145c-ec77-11df-b774-123139042a22,58,2010-11-10 03:05:49.684327,3,False,False,5,0,0,0,5,0,0,3101,0,274,248,2010-11-10 09:06:01.964228
386,182189d4-ed0d-11df-9e3e-123139042a22,50,2010-11-10 20:57:13.963089,2,False,False,1,0,1,0,0,0,670,0,0,245,245,2010-11-10 20:57:27.471286
387,55a7b832-ed0d-11df-bf5a-123139042a22,50,2010-11-10 20:58:57.183554,2,False,False,1,0,1,0,0,0,670,0,0,245,245,2010-11-10 20:59:08.640421
388,b76e50d2-ed10-11df-b084-123139042a22,50,2010-11-10 21:23:09.714257,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-10 21:23:22.010410
389,c2330648-ed10-11df-bfa2-123139042a22,50,2010-11-10 21:23:27.780646,2,False,False,1,0,1,0,0,0,697,0,0,279,279,2010-11-10 21:23:37.920144
390,f7657e72-ed1a-11df-be61-123139042a22,50,2010-11-10 22:36:31.997916,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-10 22:36:41.322658
391,c6ef2448-ed1d-11df-a42d-123139042a22,50,2010-11-10 22:56:39.181836,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-10 22:56:49.218876
392,ceb2a038-ed1d-11df-8968-123139042a22,50,2010-11-10 22:56:52.207035,2,False,False,1,0,1,0,0,0,697,0,0,279,279,2010-11-10 22:57:05.570698
393,bf649414-ed1e-11df-89a1-123139042a22,50,2010-11-10 23:03:36.026438,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-10 23:03:45.113259
394,c6f6f348-ed1e-11df-8d72-123139042a22,50,2010-11-10 23:03:48.729743,2,False,False,1,0,1,0,0,0,697,0,0,279,279,2010-11-10 23:04:01.358196
395,d50acfee-ed1f-11df-85df-123139042a22,50,2010-11-10 23:11:21.844801,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-10 23:11:31.758577
396,dcb10e52-ed1f-11df-9f87-123139042a22,50,2010-11-10 23:11:34.678256,2,False,False,1,0,1,0,0,0,697,0,0,279,279,2010-11-10 23:11:47.398121
397,7e500ad8-ed20-11df-8854-123139042a22,50,2010-11-10 23:16:05.839285,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-10 23:16:11.150880
398,ccdf8f20-ed20-11df-ba68-123139042a22,50,2010-11-10 23:18:17.642402,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-10 23:18:22.350020
399,939cd7fc-ed22-11df-84d6-123139042a22,50,2010-11-10 23:31:00.569154,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-10 23:31:08.892092
400,f482219e-ed22-11df-9762-123139042a22,50,2010-11-10 23:33:43.132929,2,False,False,1,0,1,0,0,0,697,0,0,280,281,2010-11-10 23:33:49.011303
401,069a1562-ed23-11df-8f8e-123139042a22,50,2010-11-10 23:34:13.488515,2,False,False,1,0,1,0,0,0,697,0,0,280,281,2010-11-10 23:34:19.459097
402,92834af2-ed24-11df-8def-123139042a22,50,2010-11-10 23:45:17.716563,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-10 23:45:25.648419
403,9ab760c8-ed24-11df-8372-123139042a22,50,2010-11-10 23:45:31.479828,2,False,False,1,0,1,0,0,0,697,0,0,279,279,2010-11-10 23:45:37.274240
404,4178dfbc-edb7-11df-aa30-1231350018b1,6,2010-11-11 17:15:17.623990,2,False,False,3,1,4,0,0,0,14,0,0,300,301,2010-11-11 17:15:34.415708
405,6403c1be-edb7-11df-aa30-1231350018b1,24,2010-11-11 17:16:15.563849,3,False,False,1,0,0,0,0,1,0,0,0,225,300,2010-11-11 17:16:59.600041
406,8fe1a990-edb7-11df-aa30-1231350018b1,24,2010-11-11 17:17:29.144042,3,False,False,1,0,0,0,0,1,0,2,0,225,300,2010-11-11 17:19:25.242016
407,e7edb9a8-edb7-11df-aa30-1231350018b1,24,2010-11-11 17:19:56.830098,2,False,False,1,0,1,0,0,0,136052,1,0,225,300,2010-11-11 17:22:21.116877
408,89db96c2-edb8-11df-aa30-1231350018b1,24,2010-11-11 17:24:28.522916,2,False,False,1,0,1,0,0,0,136052,0,0,300,301,2010-11-11 17:24:36.667755
409,c38df5a4-edb8-11df-aa30-1231350018b1,2,2010-11-11 17:26:05.300643,2,False,False,3,1,4,0,0,0,14,0,0,300,301,2010-11-11 17:26:22.237030
410,a537f226-edb8-11df-aa30-1231350018b1,33,2010-11-11 17:25:14.417178,3,False,False,5,0,0,0,0,5,0,27,0,305,304,2010-11-11 17:27:32.541538
411,5a2b160e-edb9-11df-aa30-1231350018b1,33,2010-11-11 17:30:18.119247,3,False,False,5,0,0,0,0,5,317718528,6,0,305,304,2010-11-11 17:36:14.626065
412,3cc65910-edba-11df-aa30-1231350018b1,33,2010-11-11 17:36:38.217974,2,False,False,5,0,5,0,0,0,2787734924,0,0,305,304,2010-11-11 17:37:42.836810
413,f023310c-edbc-11df-aa30-1231350018b1,1,2010-11-11 17:55:57.915569,2,False,False,1,0,1,0,0,0,4,0,0,300,301,2010-11-11 17:56:04.298646
414,1716a366-edbd-11df-aa30-1231350018b1,1,2010-11-11 17:57:03.250120,2,False,False,1,0,1,0,0,0,16,0,0,287,297,2010-11-11 17:57:24.340375
415,671e06cc-edc4-11df-aa30-1231350018b1,33,2010-11-11 18:49:24.343904,2,False,False,5,0,5,0,0,0,2787734924,0,0,309,308,2010-11-11 18:50:17.496697
416,21a95fb4-edca-11df-aa30-1231350018b1,58,2010-11-11 19:30:24.748624,2,False,False,5,0,5,0,0,0,2787734924,0,0,314,313,2010-11-11 19:31:21.286800
417,8c5e9002-edd1-11df-aa30-1231350018b1,58,2010-11-11 20:23:30.183210,3,False,False,1,0,0,0,0,1,0,7,0,316,248,2010-11-11 20:25:18.800177
418,cd5f1176-edd1-11df-aa30-1231350018b1,58,2010-11-11 20:25:19.214416,3,False,False,1,0,0,0,0,1,0,5,0,316,248,2010-11-11 20:26:34.235808
419,050322d8-edd3-11df-aa30-1231350018b1,58,2010-11-11 20:34:02.171809,2,False,False,1,0,1,0,0,0,25,0,0,316,248,2010-11-11 20:34:11.103640
420,8a12e624-edd4-11df-aa30-1231350018b1,24,2010-11-11 20:44:54.764636,2,False,False,1,0,1,0,0,0,83,0,0,317,300,2010-11-11 20:45:03.668998
421,a6435c38-edd5-11df-9c79-123139075e62,77,2010-11-11 20:54:32.291122,2,False,False,1,0,1,0,0,0,3103,0,0,300,301,2010-11-11 20:54:35.750157
422,72639d46-eddb-11df-aa30-1231350018b1,58,2010-11-11 21:34:21.529662,2,False,False,1,0,1,0,0,0,25,0,0,321,320,2010-11-11 21:34:29.992921
423,a1c7dac0-eddb-11df-aa30-1231350018b1,58,2010-11-11 21:35:41.022097,2,False,False,1,0,1,0,0,0,11,0,0,320,321,2010-11-11 21:35:50.315947
424,2007fefa-eddd-11df-aa30-1231350018b1,58,2010-11-11 21:46:22.231526,2,False,False,1,0,1,0,0,0,557693312,56,0,324,320,2010-11-11 22:22:27.467620
425,f402c2b4-ede0-11df-aa30-1231350018b1,58,2010-11-11 22:13:46.453525,2,False,False,1,0,1,0,0,0,557693312,0,0,324,320,2010-11-11 22:23:18.929817
426,e7566e82-ede8-11df-aa30-1231350018b1,14,2010-11-11 23:10:41.329644,2,False,False,5,0,5,0,0,0,1920024576,4,0,28,29,2010-11-11 23:16:48.324086
427,ba0c3294-ede9-11df-aa30-1231350018b1,58,2010-11-11 23:16:34.867849,2,False,False,5,0,5,0,0,0,2787734924,0,0,330,329,2010-11-11 23:17:32.553967
428,64414588-edea-11df-aa30-1231350018b1,50,2010-11-11 23:21:20.365332,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-11 23:21:24.765417
429,6caeb96c-edea-11df-aa30-1231350018b1,50,2010-11-11 23:21:34.501242,2,False,False,1,0,1,0,0,0,697,0,0,279,279,2010-11-11 23:21:34.866011
430,4cf464d2-edea-11df-aa30-1231350018b1,14,2010-11-11 23:20:41.281630,2,False,False,1,0,1,0,0,0,320004096,0,0,28,29,2010-11-11 23:21:56.338763
431,9bc6cc58-edea-11df-aa30-1231350018b1,33,2010-11-11 23:22:53.522410,3,False,False,5,0,0,0,0,5,0,0,0,332,331,2010-11-11 23:23:05.390381
432,7a21f10e-edea-11df-aa30-1231350018b1,14,2010-11-11 23:21:57.060922,2,False,False,1,0,1,0,0,0,623304704,1,0,28,29,2010-11-11 23:23:27.970678
433,b33f1dd6-edea-11df-aa30-1231350018b1,14,2010-11-11 23:23:32.889189,2,False,False,1,0,1,0,0,0,320004096,0,0,28,29,2010-11-11 23:24:36.222385
434,570b7a20-ede8-11df-aa30-1231350018b1,62,2010-11-11 23:06:39.282054,3,False,False,0,1,0,0,0,1,0,229,0,328,327,2010-11-11 23:25:56.663080
435,da662e36-edea-11df-aa30-1231350018b1,14,2010-11-11 23:24:38.561644,2,False,False,1,0,1,0,0,0,320004096,0,0,28,29,2010-11-11 23:26:06.156238
436,1081307e-edeb-11df-aa30-1231350018b1,14,2010-11-11 23:26:09.315807,2,False,False,1,0,1,0,0,0,320004096,0,0,28,29,2010-11-11 23:27:00.544791
437,3ba64b40-edeb-11df-aa30-1231350018b1,58,2010-11-11 23:27:21.684893,3,False,False,1,0,0,0,0,1,0,2,0,336,334,2010-11-11 23:28:02.214434
438,5de909d6-edeb-11df-aa30-1231350018b1,58,2010-11-11 23:28:19.152063,3,False,False,1,0,0,0,0,1,0,5,0,336,334,2010-11-11 23:29:47.769966
439,941104be-edeb-11df-aa30-1231350018b1,58,2010-11-11 23:29:50.130467,3,False,False,1,0,0,0,0,1,305659904,0,0,336,334,2010-11-11 23:33:18.655803
440,88cb33bc-edec-11df-aa30-1231350018b1,58,2010-11-11 23:36:40.733330,2,False,False,1,0,1,0,0,0,11,0,0,335,334,2010-11-11 23:36:55.044636
441,a9908d04-edec-11df-aa30-1231350018b1,58,2010-11-11 23:37:35.702582,3,False,False,2,0,0,0,0,2,45613056,0,0,336,334,2010-11-11 23:39:05.691627
442,3abf858c-eded-11df-aa30-1231350018b1,62,2010-11-11 23:41:39.238835,2,False,False,3,1,4,0,0,0,422491680,0,0,328,333,2010-11-11 23:43:08.296355
443,5f602f68-eded-11df-aa30-1231350018b1,58,2010-11-11 23:42:40.674976,2,False,False,1,0,1,0,0,0,11,0,0,335,334,2010-11-11 23:43:12.344146
444,cb2321ee-edeb-11df-aa30-1231350018b1,58,2010-11-11 23:31:22.504112,2,False,False,1,0,1,0,0,0,933083520,1,0,336,335,2010-11-11 23:43:54.617036
445,e528acf2-edec-11df-aa30-1231350018b1,58,2010-11-11 23:39:15.675550,2,False,False,1,0,1,0,0,0,557693312,0,0,336,334,2010-11-11 23:45:00.548927
446,ad40fda6-edee-11df-aa30-1231350018b1,1,2010-11-11 23:52:00.873755,3,False,False,10000,1,1,0,0,10000,0,10,0,310,315,2010-11-11 23:54:31.407870
447,7dee11a8-edf1-11df-aa30-1231350018b1,14,2010-11-12 00:12:09.934410,2,False,False,225,1,226,0,0,0,864436,0,0,200,202,2010-11-12 00:14:30.472253
448,edd8874e-edfd-11df-aa30-1231350018b1,62,2010-11-12 01:41:11.636456,2,False,False,58,2,60,0,0,0,17045773856,0,0,328,333,2010-11-12 02:08:50.631853
449,4a3c471e-edef-11df-aa30-1231350018b1,1,2010-11-11 23:56:24.187308,2,False,False,10000,1,10001,0,0,0,1048576000000,0,0,310,315,2010-11-12 02:23:04.826234
450,427b63ec-ee04-11df-aa30-1231350018b1,1,2010-11-12 02:26:30.505337,2,False,False,10000,1,10001,0,0,0,1048576000000,0,0,310,315,2010-11-12 04:38:47.332767
451,f6957980-edeb-11df-aa30-1231350018b1,58,2010-11-11 23:32:35.416224,3,False,False,1,0,0,0,1,0,23330816,619,0,336,334,2010-11-12 05:33:06.568974
452,3f4c2cc6-ee20-11df-aa30-1231350018b1,1,2010-11-12 05:46:51.090748,2,False,False,1,0,1,0,0,0,16,0,0,310,337,2010-11-12 05:46:59.774614
453,28d854ae-ee18-11df-aa30-1231350018b1,1,2010-11-12 04:48:57.351599,2,False,False,10000,0,10000,0,0,0,1048576000000,10,0,310,315,2010-11-12 05:51:08.116728
454,1c05440a-ee57-11df-aa30-1231350018b1,1,2010-11-12 12:19:34.171377,2,False,False,0,1,1,0,0,0,0,0,0,310,315,2010-11-12 15:13:49.919110
455,af59e06a-ee72-11df-aa30-1231350018b1,29,2010-11-12 15:36:57.875680,2,False,False,3,1,4,0,0,0,14,0,0,300,301,2010-11-12 15:37:15.312112
456,346e020a-ee77-11df-aa30-1231350018b1,58,2010-11-12 16:09:19.195480,2,False,False,1,0,1,0,0,0,4,0,0,300,301,2010-11-12 16:09:27.931689
457,2a03f820-ee76-11df-aa30-1231350018b1,1,2010-11-12 16:02:51.023860,3,False,False,1123,0,1122,0,0,1,117755084800,13,0,310,315,2010-11-12 16:17:09.910482
458,c4cee132-ee79-11df-aa30-1231350018b1,6,2010-11-12 16:27:40.172264,3,False,False,0,1,0,0,0,1,0,0,0,300,301,2010-11-12 16:27:42.344890
459,cedec28c-ee79-11df-aa30-1231350018b1,6,2010-11-12 16:27:57.050060,3,False,False,0,1,0,0,0,1,0,0,0,300,301,2010-11-12 16:27:57.469790
460,0a955656-ee7a-11df-aa30-1231350018b1,6,2010-11-12 16:29:37.210135,2,False,False,1,0,1,0,0,0,16524,0,0,300,301,2010-11-12 16:29:42.989103
461,18097fce-ee7a-11df-aa30-1231350018b1,6,2010-11-12 16:29:59.776849,3,False,False,0,1,0,0,0,1,0,0,0,300,301,2010-11-12 16:30:02.964919
462,66026a06-ee7a-11df-aa30-1231350018b1,6,2010-11-12 16:32:10.644089,2,False,False,1,1,2,0,0,0,102,0,0,300,301,2010-11-12 16:32:28.768351
463,9d48e27e-ee7a-11df-aa30-1231350018b1,6,2010-11-12 16:33:43.360271,2,False,False,1,1,2,0,0,0,102,0,0,300,301,2010-11-12 16:33:59.078803
464,bb64facc-ee7a-11df-aa30-1231350018b1,6,2010-11-12 16:34:33.864977,2,False,False,1,1,2,0,0,0,102,0,0,300,301,2010-11-12 16:34:49.289592
465,942b5dc8-ee7c-11df-aa30-1231350018b1,33,2010-11-12 16:47:47.246643,2,False,False,5,0,5,0,0,0,2787734924,0,0,339,338,2010-11-12 16:48:57.721901
466,9c71cb24-ee7d-11df-aa30-1231350018b1,33,2010-11-12 16:55:10.661612,2,False,False,5,0,5,0,0,0,2787734924,0,0,341,340,2010-11-12 16:56:17.080521
467,eb48c2c4-ee88-11df-aa30-1231350018b1,40,2010-11-12 18:16:07.159070,3,False,False,1,0,0,0,0,1,0,1,0,242,342,2010-11-12 18:16:57.525497
468,0cb79c78-ee89-11df-aa30-1231350018b1,40,2010-11-12 18:17:03.237511,3,False,False,1,0,0,0,0,1,0,1,0,242,342,2010-11-12 18:17:32.744154
469,7f34c6ae-ee89-11df-aa30-1231350018b1,40,2010-11-12 18:20:15.316220,2,False,False,1,0,1,0,0,0,1427914752,0,0,242,342,2010-11-12 18:20:56.449167
